8	6	11	2.71	0.0441	0.2100	1551.5077
8	6	12	3.00	0.0441	0.2100	1551.0976
8	7	3	2.85	0.0442	0.2102	1552.5177
8	7	4	2.73	0.0438	0.2093	1546.2290
8	7	5	2.96	0.0436	0.2089	1543.1059
8	7	6	2.84	0.0436	0.2087	1541.7746
8	7	7	2.83	0.0435	0.2085	1540.4725
8	7	8	2.94	0.0434	0.2084	1539.6435
8	7	9	2.63	0.0434	0.2083	1538.9244
8	7	10	2.83	0.0434	0.2082	1538.2883
8	7	11	2.75	0.0433	0.2082	1537.7748
8	7	12	2.99	0.0433	0.2081	1537.2562
8	8	3	2.82	0.0438	0.2093	1546.1657
8	8	4	2.83	0.0434	0.2083	1538.9165
8	8	5	2.89	0.0432	0.2079	1535.9190
8	8	6	2.97	0.0432	0.2077	1534.4658
8	8	7	2.99	0.0431	0.2076	1533.1872
8	8	8	2.92	0.0430	0.2074	1532.2749
8	8	9	2.84	0.0430	0.2073	1531.4449
8	8	10	2.95	0.0429	0.2072	1530.7798
8	8	11	2.91	0.0429	0.2072	1530.2491
8	8	12	3.00	0.0429	0.2071	1529.7335
8	9	3	2.89	0.0436	0.2087	1541.7297
8	9	4	2.98	0.0432	0.2078	1534.7206
8	9	5	2.92	0.0430	0.2073	1531.2386
8	9	6	2.91	0.0429	0.2071	1529.5728
8	9	7	3.00	0.0428	0.2069	1528.1364
8	9	8	2.71	0.0427	0.2067	1527.1119
8	9	9	3.00	0.0427	0.2066	1526.1982
8	9	10	2.86	0.0426	0.2065	1525.5043
8	9	11	2.85	0.0426	0.2064	1524.9376
8	9	12	2.85	0.0426	0.2064	1524.3924
8	10	3	2.98	0.0434	0.2082	1538.0248
8	10	4	2.98	0.0430	0.2072	1530.8995
8	10	5	2.94	0.0427	0.2067	1526.7904
8	10	6	2.69	0.0426	0.2065	1525.1240
8	10	7	2.89	0.0425	0.2063	1523.5858
8	10	8	2.79	0.0425	0.2061	1522.5152
8	10	9	2.91	0.0424	0.2060	1521.5188
8	10	10	2.94	0.0424	0.2059	1520.7814
8	10	11	2.93	0.0423	0.2058	1520.1449
8	10	12	2.71	0.0423	0.2057	1519.5636
8	11	3	2.92	0.0432	0.2080	1536.1096
8	11	4	2.96	0.0428	0.2068	1527.8091
8	11	5	2.76	0.0426	0.2063	1524.0891
8	11	6	2.98	0.0425	0.2061	1522.3128
8	11	7	3.00	0.0424	0.2059	1520.7516
8	11	8	2.85	0.0423	0.2057	1519.4945
8	11	9	3.00	0.0423	0.2056	1518.4543
8	11	10	2.93	0.0422	0.2054	1517.6210
8	11	11	2.96	0.0422	0.2054	1516.9748
8	11	12	2.69	0.0421	0.2053	1516.3796
8	12	3	2.91	0.0431	0.2076	1533.2926
8	12	4	2.72	0.0426	0.2065	1525.3674
8	12	5	2.64	0.0424	0.2060	1521.4729
8	12	6	2.81	0.0423	0.2057	1519.5674
8	12	7	2.95	0.0422	0.2055	1517.8302
8	12	8	2.99	0.0422	0.2053	1516.5783
8	12	9	2.98	0.0421	0.2052	1515.4906
8	12	10	3.01	0.0420	0.2050	1514.5909
8	12	11	2.88	0.0420	0.2049	1513.8904
8	12	12	2.90	0.0420	0.2049	1513.2615
9	3	3	2.88	0.0478	0.2185	1614.2087
9	3	4	2.76	0.0475	0.2180	1610.0799
9	3	5	2.94	0.0474	0.2176	1607.4019
9	3	6	2.97	0.0473	0.2175	1606.5050
9	3	7	2.97	0.0473	0.2174	1605.8445
9	3	8	2.62	0.0472	0.2173	1605.3211
9	3	9	2.62	0.0472	0.2173	1604.8624
9	3	10	2.91	0.0472	0.2172	1604.5166
9	3	11	2.98	0.0472	0.2172	1604.2284
9	3	12	2.83	0.0472	0.2171	1604.0006
9	4	3	2.95	0.0465	0.2156	1592.8157
9	4	4	2.68	0.0462	0.2151	1588.6102
9	4	5	2.75	0.0461	0.2147	1585.7156
9	4	6	2.97	0.0460	0.2145	1584.8203
9	4	7	2.76	0.0460	0.2144	1583.9740
9	4	8	2.98	0.0459	0.2143	1583.3092
9	4	9	2.97	0.0459	0.2143	1582.8382
9	4	10	2.93	0.0459	0.2142	1582.2784
9	4	11	2.87	0.0459	0.2142	1581.9740
9	4	12	2.84	0.0458	0.2141	1581.6971
9	5	3	2.88	0.0454	0.2131	1573.8769
9	5	4	2.93	0.0451	0.2123	1567.9961
9	5	5	2.92	0.0449	0.2119	1564.9995
9	5	6	2.97	0.0448	0.2117	1563.8580
9	5	7	2.79	0.0448	0.2116	1562.8129
9	5	8	2.92	0.0447	0.2115	1562.0500
9	5	9	2.98	0.0447	0.2114	1561.4979
9	5	10	2.95	0.0447	0.2113	1561.0834
9	5	11	2.71	0.0446	0.2113	1560.6911
9	5	12	2.99	0.0446	0.2112	1560.3761
9	6	3	2.79	0.0446	0.2111	1559.5904
9	6	4	2.98	0.0444	0.2106	1555.8796
9	6	5	3.00	0.0442	0.2102	1553.0441
9	6	6	2.75	0.0441	0.2101	1551.8656
9	6	7	2.88	0.0441	0.2099	1550.7437
9	6	8	2.99	0.0440	0.2098	1549.9101
9	6	9	2.98	0.0440	0.2097	1549.1158
9	6	10	2.94	0.0439	0.2096	1548.5484
9	6	11	2.96	0.0439	0.2096	1548.1083
9	6	12	3.01	0.0439	0.2095	1547.7192
9	7	3	2.85	0.0440	0.2097	1549.3910
9	7	4	2.92	0.0436	0.2088	1542.3747
9	7	5	2.84	0.0434	0.2084	1539.1677
9	7	6	2.92	0.0433	0.2082	1537.8141
9	7	7	3.00	0.0433	0.2080	1536.4594
9	7	8	3.00	0.0432	0.2079	1535.5974
9	7	9	2.68	0.0432	0.2078	1534.8813
9	7	10	2.84	0.0431	0.2077	1534.2011
9	7	11	3.01	0.0431	0.2076	1533.6792
9	7	12	2.95	0.0431	0.2075	1533.1396
9	8	3	2.99	0.0436	0.2088	1542.7238
9	8	4	2.77	0.0432	0.2078	1534.9014
9	8	5	2.93	0.0430	0.2073	1531.4324
9	8	6	2.99	0.0429	0.2071	1529.9438
9	8	7	2.72	0.0428	0.2069	1528.5128
9	8	8	3.00	0.0428	0.2068	1527.6566
9	8	9	2.98	0.0427	0.2067	1526.8844
9	8	10	2.81	0.0428	0.2068	1527.4151
9	8	11	2.93	0.0427	0.2067	1526.7504
9	8	12	2.89	0.0427	0.2066	1526.1555
9	9	3	2.93	0.0433	0.2081	1537.2788
9	9	4	2.92	0.0429	0.2071	1529.7061
9	9	5	2.99	0.0427	0.2066	1526.3460
9	9	6	2.91	0.0426	0.2064	1524.6236
9	9	7	2.97	0.0425	0.2061	1522.7506
9	9	8	2.62	0.0424	0.2060	1521.6530
9	9	9	2.92	0.0424	0.2058	1520.4255
9	9	10	2.83	0.0423	0.2057	1519.7416
9	9	11	3.01	0.0423	0.2056	1519.0779
9	9	12	2.90	0.0423	0.2056	1518.4523
9	10	3	2.96	0.0430	0.2075	1532.4743
9	10	4	2.96	0.0426	0.2064	1524.4899
9	10	5	2.85	0.0424	0.2059	1520.8373
9	10	6	2.68	0.0423	0.2056	1519.0912
9	10	7	3.01	0.0422	0.2054	1517.4711
9	10	8	2.93	0.0421	0.2053	1516.3555
9	10	9	2.98	0.0421	0.2051	1515.3479
9	10	10	2.85	0.0420	0.2050	1514.5732
9	10	11	3.00	0.0420	0.2049	1513.8911
9	10	12	2.78	0.0420	0.2049	1513.2537
9	11	3	2.98	0.0428	0.2070	1529.0286
9	11	4	2.69	0.0424	0.2059	1520.9544
9	11	5	2.89	0.0422	0.2054	1517.1562
9	11	6	2.99	0.0421	0.2051	1515.3876
9	11	7	2.96	0.0420	0.2049	1513.7635
9	11	8	2.82	0.0419	0.2048	1512.6324
9	11	9	2.91	0.0419	0.2046	1511.5775
9	11	10	2.87	0.0418	0.2045	1510.8210
9	11	11	2.89	0.0418	0.2044	1510.1099
9	11	12	2.90	0.0418	0.2043	1509.4480
9	12	3	2.92	0.0427	0.2067	1526.6961
9	12	4	2.99	0.0422	0.2055	1518.1818
9	12	5	3.00	0.0420	0.2050	1514.2557
9	12	6	2.93	0.0419	0.2047	1512.3474
9	12	7	2.98	0.0418	0.2045	1510.5908
9	12	8	2.91	0.0417	0.2043	1509.2959
9	12	9	2.98	0.0417	0.2042	1508.1698
9	12	10	2.74	0.0416	0.2040	1507.2741
9	12	11	2.89	0.0416	0.2039	1506.5361
9	12	12	2.99	0.0416	0.2039	1505.8376
10	3	3	2.86	0.0478	0.2185	1614.2087
10	3	4	2.89	0.0475	0.2179	1609.3300
10	3	5	2.59	0.0473	0.2175	1606.4780
10	3	6	2.90	0.0472	0.2174	1605.5704
10	3	7	2.97	0.0472	0.2173	1604.8979
10	3	8	2.97	0.0472	0.2172	1604.3715
10	3	9	2.98	0.0471	0.2171	1603.9081
10	3	10	2.93	0.0471	0.2171	1603.5507
10	3	11	2.96	0.0471	0.2170	1603.2572
10	3	12	2.64	0.0471	0.2170	1603.0264
10	4	3	2.98	0.0464	0.2155	1591.8618
10	4	4	2.96	0.0462	0.2149	1587.5054
10	4	5	3.00	0.0460	0.2145	1584.5170
10	4	6	2.86	0.0460	0.2144	1583.4905
10	4	7	2.65	0.0459	0.2143	1582.7262
10	4	8	3.02	0.0459	0.2142	1582.1046
10	4	9	2.81	0.0458	0.2141	1581.5576
10	4	10	2.85	0.0458	0.2140	1581.1046
10	4	11	2.76	0.0458	0.2140	1580.7910
10	4	12	2.98	0.0458	0.2140	1580.4934
10	5	3	2.98	0.0453	0.2129	1572.7699
10	5	4	2.97	0.0450	0.2121	1566.5841
10	5	5	2.76	0.0448	0.2116	1563.4141
10	5	6	2.89	0.0447	0.2115	1562.1791
10	5	7	3.00	0.0447	0.2113	1561.1250
10	5	8	2.93	0.0446	0.2112	1560.3534
10	5	9	2.77	0.0446	0.2111	1559.7356
10	5	10	2.91	0.0446	0.2111	1559.2678
10	5	11	2.98	0.0445	0.2110	1558.8702
10	5	12	2.98	0.0445	0.2110	1558.5393
10	6	3	2.93	0.0445	0.2109	1557.8472
10	6	4	3.00	0.0443	0.2104	1554.2471
10	6	5	2.73	0.0441	0.2100	1551.1542
10	6	6	2.94	0.0440	0.2098	1549.8520
10	6	7	2.86	0.0440	0.2096	1548.6492
10	6	8	2.83	0.0439	0.2096	1548.0545
10	6	9	3.00	0.0439	0.2095	1547.4189
10	6	10	2.99	0.0438	0.2094	1546.8318
10	6	11	3.01	0.0438	0.2093	1546.3305
10	6	12	3.01	0.0438	0.2093	1545.8252
10	7	3	2.88	0.0438	0.2093	1546.1515
10	7	4	2.96	0.0434	0.2084	1539.2156
10	7	5	2.91	0.0432	0.2079	1535.8512
10	7	6	2.97	0.0432	0.2077	1534.4752
10	7	7	2.99	0.0431	0.2075	1533.0948
10	7	8	2.89	0.0430	0.2074	1532.2062
10	7	9	2.95	0.0430	0.2073	1531.4506
10	7	10	2.72	0.0429	0.2072	1530.7711
10	7	11	2.98	0.0429	0.2072	1530.2302
10	7	12	2.64	0.0429	0.2071	1529.6643
10	8	3	2.73	0.0434	0.2084	1539.7457
10	8	4	2.77	0.0430	0.2074	1531.7258
10	8	5	2.98	0.0428	0.2069	1528.2075
10	8	6	2.95	0.0427	0.2067	1526.6430
10	8	7	2.77	0.0426	0.2065	1525.2399
10	8	8	2.99	0.0426	0.2064	1524.4608
10	8	9	3.03	0.0425	0.2062	1523.5142
10	8	10	3.02	0.0425	0.2061	1522.7994
10	8	11	2.99	0.0425	0.2061	1522.3011
10	8	12	3.01	0.0424	0.2060	1521.6235
10	9	3	2.62	0.0431	0.2075	1532.7416
10	9	4	2.95	0.0426	0.2065	1525.0356
10	9	5	3.00	0.0424	0.2060	1521.4347
10	9	6	2.92	0.0423	0.2057	1519.8408
10	9	7	2.79	0.0422	0.2055	1518.2098
10	9	8	2.86	0.0422	0.2054	1517.1008
10	9	9	2.86	0.0421	0.2052	1516.0298
10	9	10	3.00	0.0421	0.2051	1515.3019
10	9	11	2.98	0.0420	0.2050	1514.6402
10	9	12	2.98	0.0420	0.2050	1513.9887
10	10	3	2.83	0.0428	0.2068	1527.4871
10	10	4	3.01	0.0423	0.2057	1519.4670
10	10	5	2.90	0.0421	0.2052	1515.9441
10	10	6	3.02	0.0420	0.2050	1514.2457
10	10	7	3.01	0.0419	0.2048	1512.8748
10	10	8	2.79	0.0419	0.2046	1511.6403
10	10	9	2.93	0.0418	0.2045	1510.5533
10	10	10	3.01	0.0418	0.2044	1509.7372
10	10	11	3.04	0.0417	0.2043	1509.0384
10	10	12	2.85	0.0417	0.2042	1508.3490
10	11	3	3.00	0.0426	0.2063	1523.9459
10	11	4	2.95	0.0421	0.2052	1515.9259
10	11	5	2.72	0.0419	0.2048	1512.8650
10	11	6	2.73	0.0418	0.2046	1511.0482
10	11	7	2.94	0.0417	0.2043	1509.2460
10	11	8	2.89	0.0417	0.2041	1507.6224
10	11	9	2.97	0.0416	0.2039	1506.4990
10	11	10	3.00	0.0415	0.2038	1505.6205
10	11	11	3.01	0.0415	0.2037	1504.8446
10	11	12	2.79	0.0415	0.2036	1504.1305
10	12	3	2.99	0.0424	0.2060	1521.8486
10	12	4	2.75	0.0420	0.2049	1513.9185
10	12	5	2.76	0.0418	0.2044	1509.5785
10	12	6	2.95	0.0417	0.2041	1507.5682
10	12	7	2.76	0.0415	0.2038	1505.6493
10	12	8	2.83	0.0415	0.2036	1504.0320
10	12	9	2.94	0.0414	0.2034	1502.8642
10	12	10	2.90	0.0413	0.2033	1501.9365
10	12	11	2.94	0.0413	0.2032	1501.1741
10	12	12	2.97	0.0413	0.2031	1500.4251
11	3	3	2.80	0.0478	0.2185	1614.2087
11	3	4	2.87	0.0474	0.2178	1608.6985
11	3	5	2.95	0.0473	0.2174	1605.7326
11	3	6	2.90	0.0472	0.2173	1604.8249
11	3	7	2.73	0.0472	0.2172	1604.0942
11	3	8	2.61	0.0471	0.2171	1603.5117
11	3	9	2.66	0.0471	0.2170	1603.0195
11	3	10	2.90	0.0471	0.2170	1602.6501
11	3	11	2.87	0.0471	0.2169	1602.3420
11	3	12	2.82	0.0470	0.2169	1602.1003
11	4	3	2.61	0.0464	0.2154	1591.1246
11	4	4	2.68	0.0461	0.2148	1586.5018
11	4	5	2.92	0.0460	0.2144	1583.5210
11	4	6	2.95	0.0459	0.2142	1582.5627
11	4	7	2.95	0.0458	0.2141	1581.6890
11	4	8	2.88	0.0458	0.2140	1581.0499
11	4	9	2.94	0.0458	0.2140	1580.4548
11	4	10	2.97	0.0457	0.2139	1579.9930
11	4	11	2.81	0.0457	0.2138	1579.6612
11	4	12	2.98	0.0457	0.2138	1579.3477
11	5	3	2.64	0.0453	0.2128	1571.7064
11	5	4	2.80	0.0449	0.2119	1565.4082
11	5	5	2.83	0.0447	0.2115	1562.1058
11	5	6	2.97	0.0446	0.2113	1560.8310
11	5	7	2.96	0.0446	0.2112	1559.7645
11	5	8	2.87	0.0445	0.2110	1558.9553
11	5	9	2.95	0.0445	0.2110	1558.3022
11	5	10	2.82	0.0445	0.2109	1557.8073
11	5	11	2.93	0.0445	0.2108	1557.4034
11	5	12	2.65	0.0444	0.2108	1557.0565
11	6	3	2.93	0.0446	0.2111	1559.2848
11	6	4	2.95	0.0442	0.2102	1552.7119
11	6	5	2.90	0.0440	0.2098	1549.5107
11	6	6	2.92	0.0439	0.2096	1548.0188
11	6	7	2.89	0.0438	0.2094	1546.8055
11	6	8	2.93	0.0438	0.2093	1546.1364
11	6	9	2.93	0.0438	0.2092	1545.4599
11	6	10	2.70	0.0437	0.2091	1544.8366
11	6	11	2.98	0.0437	0.2091	1544.3505
11	6	12	2.75	0.0437	0.2090	1543.8583
11	7	3	2.75	0.0437	0.2091	1544.4075
11	7	4	2.71	0.0433	0.2081	1537.3737
11	7	5	2.99	0.0431	0.2077	1533.9109
11	7	6	2.95	0.0430	0.2074	1532.3493
11	7	7	2.89	0.0430	0.2073	1530.9453
11	7	8	2.93	0.0429	0.2071	1530.0511
11	7	9	3.01	0.0429	0.2070	1529.2437
11	7	10	2.88	0.0428	0.2069	1528.5348
11	7	11	2.95	0.0428	0.2068	1527.9165
11	7	12	2.88	0.0428	0.2068	1527.3240
11	8	3	2.93	0.0433	0.2080	1536.8052
11	8	4	2.91	0.0429	0.2070	1529.2923
11	8	5	2.81	0.0427	0.2065	1525.6401
11	8	6	2.98	0.0426	0.2063	1524.0039
11	8	7	2.98	0.0425	0.2061	1522.4535
11	8	8	2.95	0.0424	0.2059	1521.0857
11	8	9	2.88	0.0423	0.2058	1520.1206
11	8	10	2.76	0.0423	0.2057	1519.3829
11	8	11	2.87	0.0423	0.2056	1518.7487
11	8	12	2.95	0.0422	0.2055	1518.1240
11	9	3	2.75	0.0429	0.2071	1529.5726
11	9	4	2.93	0.0424	0.2060	1521.7742
11	9	5	2.82	0.0422	0.2055	1517.9964
11	9	6	2.68	0.0421	0.2053	1516.2942
11	9	7	2.96	0.0420	0.2050	1514.6645
11	9	8	2.85	0.0420	0.2049	1513.4850
11	9	9	2.94	0.0419	0.2047	1512.3900
11	9	10	2.96	0.0419	0.2046	1511.6306
11	9	11	2.78	0.0418	0.2045	1510.9313
11	9	12	2.98	0.0418	0.2044	1510.2300
11	10	3	2.94	0.0425	0.2063	1523.7278
11	10	4	2.97	0.0421	0.2052	1515.4792
11	10	5	2.92	0.0419	0.2046	1511.6187
11	10	6	2.94	0.0418	0.2044	1509.8456
11	10	7	2.93	0.0417	0.2042	1508.1713
11	10	8	2.95	0.0416	0.2040	1507.0234
11	10	9	2.99	0.0416	0.2039	1505.9078
11	10	10	2.83	0.0415	0.2038	1505.0907
11	10	11	2.83	0.0415	0.2037	1504.3760
11	10	12	2.93	0.0414	0.2036	1503.6783
11	11	3	2.93	0.0423	0.2058	1520.0986
11	11	4	2.73	0.0419	0.2047	1511.8410
11	11	5	2.77	0.0417	0.2041	1507.9095
11	11	6	2.97	0.0416	0.2039	1506.1093
11	11	7	2.89	0.0415	0.2037	1504.3664
11	11	8	2.98	0.0414	0.2034	1502.6802
11	11	9	2.94	0.0413	0.2033	1501.5354
11	11	10	3.00	0.0413	0.2031	1500.6446
11	11	11	2.91	0.0412	0.2030	1499.8541
11	11	12	2.96	0.0412	0.2029	1499.1331
11	12	3	2.96	0.0422	0.2055	1517.6542
11	12	4	2.86	0.0417	0.2042	1508.6708
11	12	5	2.89	0.0415	0.2037	1504.5857
11	12	6	2.97	0.0414	0.2034	1502.4399
11	12	7	2.96	0.0413	0.2031	1500.5988
11	12	8	2.86	0.0412	0.2029	1498.9198
11	12	9	2.63	0.0411	0.2028	1497.7187
11	12	10	3.01	0.0411	0.2026	1496.7587
11	12	11	2.83	0.0410	0.2025	1495.9693
11	12	12	2.87	0.0410	0.2024	1495.2334
12	3	3	2.91	0.0478	0.2185	1614.2087
12	3	4	2.90	0.0474	0.2177	1608.2147
12	3	5	2.89	0.0472	0.2173	1605.2187
12	3	6	2.79	0.0472	0.2172	1604.3079
12	3	7	2.84	0.0471	0.2171	1603.5037
12	3	8	2.89	0.0471	0.2170	1602.8966
12	3	9	2.70	0.0471	0.2169	1602.4054
12	3	10	2.92	0.0470	0.2169	1602.0448
12	3	11	2.92	0.0470	0.2168	1601.7311
12	3	12	2.83	0.0470	0.2168	1601.4888
12	4	3	2.96	0.0464	0.2153	1590.6569
12	4	4	2.67	0.0461	0.2147	1585.7161
12	4	5	2.77	0.0459	0.2142	1582.5592
12	4	6	2.92	0.0458	0.2141	1581.5762
12	4	7	2.90	0.0458	0.2140	1580.6878
12	4	8	2.90	0.0458	0.2139	1580.0310
12	4	9	2.83	0.0457	0.2138	1579.4343
12	4	10	2.82	0.0457	0.2138	1578.9668
12	4	11	2.86	0.0457	0.2137	1578.6315
12	4	12	2.95	0.0457	0.2137	1578.3187
12	5	3	2.91	0.0452	0.2126	1570.7249
12	5	4	2.72	0.0449	0.2118	1564.3981
12	5	5	2.74	0.0447	0.2113	1561.0432
12	5	6	2.79	0.0446	0.2111	1559.7398
12	5	7	2.94	0.0445	0.2110	1558.6667
12	5	8	2.81	0.0445	0.2109	1557.8158
12	5	9	2.83	0.0444	0.2108	1557.1377
12	5	10	2.68	0.0444	0.2107	1556.6267
12	5	11	2.98	0.0444	0.2107	1556.1979
12	5	12	2.82	0.0444	0.2106	1555.8446
12	6	3	2.96	0.0445	0.2110	1558.2893
12	6	4	2.99	0.0441	0.2100	1551.4675
12	6	5	2.82	0.0439	0.2096	1548.0097
12	6	6	2.93	0.0438	0.2094	1546.6592
12	6	7	2.90	0.0438	0.2092	1545.4262
12	6	8	2.97	0.0437	0.2091	1544.5870
12	6	9	2.94	0.0437	0.2090	1543.7871
12	6	10	2.64	0.0436	0.2089	1543.1532
12	6	11	2.81	0.0436	0.2088	1542.6310
12	6	12	2.98	0.0436	0.2088	1542.1472
12	7	3	2.94	0.0436	0.2089	1542.8717
12	7	4	2.78	0.0432	0.2079	1535.6984
12	7	5	2.92	0.0430	0.2074	1532.0558
12	7	6	2.99	0.0429	0.2072	1530.4615
12	7	7	2.67	0.0428	0.2070	1529.0574
12	7	8	2.76	0.0428	0.2069	1528.1479
12	7	9	2.93	0.0427	0.2068	1527.3017
12	7	10	2.88	0.0427	0.2067	1526.5829
12	7	11	2.86	0.0427	0.2066	1525.9665
12	7	12	2.79	0.0426	0.2065	1525.3634
12	8	3	3.01	0.0432	0.2078	1534.9000
12	8	4	2.87	0.0427	0.2068	1527.2500
12	8	5	2.82	0.0425	0.2062	1523.2851
12	8	6	2.85	0.0424	0.2060	1521.6558
12	8	7	2.94	0.0423	0.2058	1520.0488
12	8	8	2.95	0.0423	0.2056	1518.5753
12	8	9	2.84	0.0422	0.2054	1517.5484
12	8	10	2.93	0.0422	0.2053	1516.8039
12	8	11	2.76	0.0421	0.2052	1516.1368
12	8	12	2.82	0.0421	0.2052	1515.4963
12	9	3	2.95	0.0428	0.2068	1527.3620
12	9	4	2.97	0.0423	0.2057	1519.4325
12	9	5	2.73	0.0421	0.2052	1515.4796
12	9	6	2.76	0.0420	0.2049	1513.6487
12	9	7	2.71	0.0419	0.2047	1511.9286
12	9	8	2.78	0.0418	0.2045	1510.3832
12	9	9	2.64	0.0417	0.2043	1509.2680
12	9	10	2.93	0.0417	0.2042	1508.4709
12	9	11	2.87	0.0417	0.2041	1507.7306
12	9	12	2.69	0.0416	0.2040	1507.0239
12	10	3	2.69	0.0424	0.2060	1521.3836
12	10	4	2.72	0.0420	0.2048	1513.0172
12	10	5	2.89	0.0417	0.2043	1508.9974
12	10	6	2.75	0.0416	0.2040	1507.0855
12	10	7	2.63	0.0415	0.2038	1505.3987
12	10	8	2.69	0.0414	0.2036	1503.7631
12	10	9	2.75	0.0414	0.2034	1502.6304
12	10	10	2.72	0.0413	0.2033	1501.7692
12	10	11	2.70	0.0413	0.2032	1500.9864
12	10	12	2.69	0.0412	0.2031	1500.2714
12	11	3	2.83	0.0422	0.2054	1517.3682
12	11	4	2.74	0.0417	0.2042	1508.5148
12	11	5	2.71	0.0415	0.2037	1504.6073
12	11	6	2.71	0.0414	0.2034	1502.3947
12	11	7	2.77	0.0413	0.2031	1500.3643
12	11	8	2.66	0.0412	0.2029	1498.6199
12	11	9	2.74	0.0411	0.2027	1497.4518
12	11	10	2.73	0.0410	0.2026	1496.5011
12	11	11	2.73	0.0410	0.2025	1495.7004
12	11	12	2.68	0.0410	0.2024	1495.0185
12	12	3	2.64	0.0420	0.2050	1514.2602
12	12	4	2.70	0.0415	0.2037	1504.8934
12	12	5	2.90	0.0413	0.2032	1500.7511
12	12	6	2.68	0.0412	0.2029	1498.5421
12	12	7	2.76	0.0410	0.2026	1496.5176
12	12	8	2.76	0.0409	0.2024	1494.7578
12	12	9	2.77	0.0409	0.2022	1493.5268
12	12	10	2.81	0.0408	0.2021	1492.5282
12	12	11	2.72	0.0408	0.2019	1491.6926
12	12	12	2.89	0.0407	0.2018	1490.9006
